grid_id,小区均价,总建面,容积率,绿化率
522,80257.0,0.0,1.2,0.3
523,81838.0,2600.0,2.2,0.3
524,0.0,0.0,0.0,0.0
525,0.0,0.0,0.0,0.0
526,0.0,0.0,0.0,0.0
527,58807.0,20120.0,1.8,0.35
528,69444.0,30000.0,1.5,0.37
529,0.0,0.0,0.0,0.0
530,0.0,0.0,0.0,0.0
531,98294.0,9000.0,1.9,0.3
532,0.0,0.0,0.0,0.0
533,79303.0,0.0,2.2,0.3
534,77029.0,6000.0,1.75,0.32499999999999996
535,0.0,0.0,0.0,0.0
536,71452.0,8294.0,2.1,0.25
537,98279.0,8500.0,2.08,0.45
538,0.0,0.0,0.0,0.0
539,74890.66666666667,17500.0,2.533333333333333,0.31666666666666665
540,76145.33333333333,84000.0,1.5333333333333332,0.29
541,0.0,0.0,0.0,0.0
542,0.0,0.0,0.0,0.0
543,0.0,0.0,0.0,0.0
544,0.0,0.0,0.0,0.0
545,0.0,0.0,0.0,0.0
546,85450.0,23000.0,1.8,0.35
547,84740.5,12706.0,1.6,0.3
548,84012.0,37000.0,1.75,0.32499999999999996
549,50916.0,2500.0,1.8,0.32499999999999996
550,68389.33333333333,0.0,2.1333333333333333,0.20000000000000004
551,90952.0,41000.0,1.77,0.35
552,0.0,0.0,0.0,0.0
553,0.0,0.0,0.0,0.0
554,74942.5,0.0,2.2,0.25
555,48333.0,0.0,1.6,0.3
556,42012.0,0.0,1.4,0.25
557,0.0,0.0,0.0,0.0
558,0.0,0.0,0.0,0.0
559,0.0,0.0,0.0,0.0
560,0.0,0.0,0.0,0.0
561,0.0,0.0,0.0,0.0
562,0.0,0.0,0.0,0.0
563,81413.0,14000.0,1.8,0.3
564,0.0,0.0,0.0,0.0
565,0.0,0.0,0.0,0.0
566,0.0,0.0,0.0,0.0
567,0.0,0.0,0.0,0.0
568,0.0,0.0,0.0,0.0
569,205579.0,60797.0,2.55,0.52
570,0.0,0.0,0.0,0.0
571,0.0,0.0,0.0,0.0
572,0.0,0.0,0.0,0.0
573,52001.0,0.0,1.6,0.3
574,0.0,0.0,0.0,0.0
575,0.0,0.0,0.0,0.0
576,0.0,0.0,0.0,0.0
577,65188.666666666664,5600.0,0.9666666666666667,0.2333333333333333
578,0.0,0.0,0.0,0.0
579,84177.0,0.0,1.2,0.5
580,0.0,0.0,0.0,0.0
581,83565.0,0.0,1.8,0.35
582,0.0,0.0,0.0,0.0
583,0.0,0.0,0.0,0.0
584,0.0,0.0,0.0,0.0
585,103918.0,2600.0,1.05,0.265
586,116017.0,0.0,1.88,0.35
587,98714.66666666667,30107.5,1.7333333333333334,0.3333333333333333
588,98669.5,2600.0,2.95,0.32499999999999996
589,71753.0,3500.0,1.2,0.3
590,69267.0,0.0,1.2,0.3
591,99052.33333333333,26535.0,1.4333333333333333,0.33666666666666667
592,0.0,0.0,0.0,0.0
593,0.0,0.0,0.0,0.0
594,0.0,0.0,0.0,0.0
595,0.0,0.0,0.0,0.0
596,0.0,0.0,0.0,0.0
597,0.0,0.0,0.0,0.0
598,0.0,0.0,0.0,0.0
599,0.0,0.0,0.0,0.0
600,121234.66666666667,194850.0,1.525,0.3666666666666667
601,0.0,0.0,0.0,0.0
602,77404.0,263266.6666666667,1.7333333333333334,0.3666666666666667
603,0.0,0.0,0.0,0.0
604,0.0,0.0,0.0,0.0
605,0.0,0.0,0.0,0.0
606,0.0,0.0,0.0,0.0
607,0.0,0.0,0.0,0.0
608,0.0,0.0,0.0,0.0
609,0.0,0.0,0.0,0.0
610,71840.0,0.0,2.3,0.34
611,100107.0,6000.0,2.05,0.32499999999999996
612,0.0,0.0,0.0,0.0
613,0.0,0.0,0.0,0.0
614,0.0,0.0,0.0,0.0
615,0.0,0.0,0.0,0.0
616,0.0,0.0,0.0,0.0
617,0.0,0.0,0.0,0.0
618,0.0,0.0,0.0,0.0
619,0.0,0.0,0.0,0.0
620,0.0,0.0,0.0,0.0
621,0.0,0.0,0.0,0.0
622,77813.0,0.0,2.2,0.3
623,95652.0,0.0,1.2,0.3
624,0.0,0.0,0.0,0.0
625,89966.0,0.0,1.8,0.4
626,0.0,0.0,0.0,0.0
627,0.0,0.0,0.0,0.0
628,0.0,0.0,0.0,0.0
629,0.0,0.0,0.0,0.0
630,0.0,0.0,0.0,0.0
631,0.0,0.0,0.0,0.0
632,0.0,0.0,0.0,0.0
633,0.0,0.0,0.0,0.0
634,0.0,0.0,0.0,0.0
635,0.0,0.0,0.0,0.0
636,0.0,0.0,0.0,0.0
637,0.0,0.0,0.0,0.0
638,0.0,0.0,0.0,0.0
639,0.0,0.0,0.0,0.0
640,82500.0,0.0,1.6,0.3
641,0.0,0.0,0.0,0.0
642,0.0,0.0,0.0,0.0
643,0.0,0.0,0.0,0.0
644,0.0,0.0,0.0,0.0
645,0.0,0.0,0.0,0.0
646,0.0,0.0,0.0,0.0
647,0.0,0.0,0.0,0.0
648,0.0,0.0,0.0,0.0
649,0.0,0.0,0.0,0.0
650,0.0,0.0,0.0,0.0
651,0.0,0.0,0.0,0.0
652,0.0,0.0,0.0,0.0
653,83677.0,25000.0,2.0,0.3
654,0.0,0.0,0.0,0.0
655,0.0,0.0,0.0,0.0
656,102563.0,25000.0,1.6,0.35
657,61538.0,0.0,2.7,0.3
658,73372.5,42000.0,2.25,0.36
659,83130.0,275000.0,2.96,0.4
660,75991.0,17000.0,3.5,0.31
661,0.0,0.0,0.0,0.0
662,0.0,0.0,0.0,0.0
663,0.0,0.0,0.0,0.0
664,0.0,0.0,0.0,0.0
665,0.0,0.0,0.0,0.0
666,0.0,0.0,0.0,0.0
667,0.0,0.0,0.0,0.0
668,0.0,0.0,0.0,0.0
669,98638.0,160000.0,1.8,0.35
670,0.0,0.0,0.0,0.0
671,0.0,0.0,0.0,0.0
672,0.0,0.0,0.0,0.0
673,0.0,0.0,0.0,0.0
674,0.0,0.0,0.0,0.0
675,0.0,0.0,0.0,0.0
676,0.0,0.0,0.0,0.0
677,0.0,0.0,0.0,0.0
678,0.0,0.0,0.0,0.0
679,0.0,0.0,0.0,0.0
680,77705.0,10000.0,1.7000000000000002,0.35
681,80336.5,1500.0,0.65,0.35
